ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_over_error,ang_sep
40.46577530181748,42.772233650038196,14.213701,14.615816,13.532774,3.2789259853274975,4.8352785,0.041745641130060976
40.5539813163683,42.72750710760848,13.438645,13.802052,12.910564,1.9573150162235584,73.448265,0.041987483829320583
40.46779221846131,42.7437331897,12.078284,12.333684,11.6753,2.0159323019795146,93.25494,0.042869732646414895
40.54579236747369,42.72118159399924,16.218002,17.070019,15.297764,1.9439496652277233,20.983463,0.04448198408001842
40.507240643568814,42.71757288704067,18.704351,19.982746,17.537226,1.726920173523118,5.958403,0.04523688649715144
40.5527551677085,42.722010063580505,14.55018,14.952184,13.902284,2.388068169724515,5.9310374,0.046109224966261186
40.477826955397,42.79561003391683,12.181439,12.476464,11.7188,2.162144758881424,27.33553,0.0463115030880373
40.578840670516655,42.78019031172392,12.385351,12.699494,11.90335,2.0491876774335744,81.19019,0.046445417885774755
40.556898357972855,42.722417360190065,19.251783,20.990446,18.084341,1.8621419725800872,4.219933,0.047391678032677256
40.45962888582584,42.74375834532258,15.564868,16.264147,14.758786,1.9721704610585966,46.12334,0.04836807821371668
40.452021825494256,42.770580102134005,9.000556,8.987901,8.988873,2.0725492224538047,67.172554,0.05126713511630301
40.45674602667773,42.740952332726664,15.403193,16.084778,14.6216955,2.2320320130049662,16.997753,0.05140799494108208
40.46928168007733,42.79663350642938,13.340531,13.742809,12.771563,2.383351743729596,115.27383,0.05148001481762484
40.59228444386393,42.760132957515246,8.87932,8.87991,8.847186,2.111710903502933,60.61888,0.0525067775978095
40.54741398052819,42.711585955920256,19.829483,21.20835,18.57526,2.079195912577221,3.1268034,0.05379145246777539
40.56745973976895,42.7197927908189,17.282148,18.38511,16.241974,1.9546604776960248,15.523911,0.05413444403400763
40.52407146296005,42.70739065578297,8.329933,8.314586,8.322409,1.99698418617481,33.01828,0.054362476338162505
40.45299904840084,42.784580412599716,15.552594,15.847395,14.815321,1.7044754324951685,10.391738,0.05477667057862659
40.501780871037205,42.81482884390416,12.651755,13.062413,12.076188,2.030249893425125,89.57684,0.0549316592723665
40.491157101988826,42.81342416102751,12.602574,12.9003105,12.1436615,2.038095025024359,121.670105,0.05611270943281952
40.524892404067415,42.81776369279065,19.32622,21.008802,18.095814,2.162993761576518,4.6349764,0.05614407325061485
40.57182693136315,42.805157770444566,15.45689,16.14737,14.638961,1.9280887348854139,34.65557,0.05736794148230066
40.5274939310329,42.70322125862956,12.323286,12.611241,11.878396,1.7095382626841444,81.32512,0.058685083631862485
40.586893498873124,42.727284379376414,14.948707,15.514021,14.237192,1.7693349917193122,49.254887,0.059501234566158065
40.58000395261526,42.80394640937695,18.638016,19.916042,17.466974,1.7294002566928162,5.7532315,0.06060375108624037
40.53909287289624,42.701508481652176,13.324194,13.718622,12.665929,1.9169998721228418,17.32801,0.061673072544672455
40.59536671741623,42.73316084164698,19.420485,20.607946,18.324886,1.551161919933874,3.2492702,0.0617491162539297
40.50755196210757,42.69969226139717,17.347,18.493233,16.288395,1.9789640375411055,15.33839,0.06276670306675597
40.447479351147116,42.72740672668853,12.995558,13.321161,12.506523,2.0007580214184033,82.87001,0.06383879038295451
40.43407147732474,42.76874915895942,14.247354,14.706276,13.629317,2.020570653128185,82.09096,0.06406008324125152
40.47091144599498,42.70788963980645,18.487673,19.965185,17.34336,1.9514426124733701,8.106622,0.06510210434634485
40.43276932285052,42.75223463747013,16.36026,17.254623,15.426355,1.9924757513646858,32.941517,0.06532502388922891
40.59165270566603,42.802262792563646,19.601318,21.081463,18.326809,2.317269662528664,4.085018,0.06595100759718474
40.53629258896418,42.69635154137518,13.24849,13.665294,12.664019,2.0173863787010333,105.24679,0.06633200305847821
40.55235241968146,42.69889690660606,19.106333,,,2.270856807278352,4.8357115,0.06694327733109391
40.55227459811335,42.82457184903666,19.42384,20.721539,18.127214,2.0348191485939635,4.280859,0.0669799489549714
40.55516273746964,42.69940865734504,9.041058,8.683101,8.424959,2.0061398990706936,29.420372,0.06721109780167818
40.554729610069,42.69919159033431,8.435259,8.158874,8.1309185,1.913424073753646,45.919304,0.06729386095329076
40.54037842698845,42.827735471702105,16.362349,16.934628,15.247856,2.1387326653926246,28.820759,0.06758017346941037
40.573572303975645,42.817707172874414,15.005833,15.792586,14.140389,3.2926901393967762,76.10543,0.0680924957952323
40.5391610329702,42.82851129593934,13.066208,13.449166,12.514191,2.031298942756218,69.994286,0.06815624489587653
40.613605723468844,42.758043197110595,9.317133,9.330633,9.267851,2.0706815963015615,58.618103,0.06823652814044769
40.615602818598646,42.77112801676566,12.225878,12.496971,11.793812,2.308110859862655,30.270945,0.07023308174953709
40.43340166474544,42.731282816665974,20.20609,20.965954,19.334557,2.877509936294333,3.6809044,0.07102505773404859
40.458389550874415,42.81600802836902,18.537312,19.648087,17.486538,1.7040874134173207,6.9208384,0.07104267461038404
40.44615375843746,42.71567139396373,11.188947,11.352592,10.902174,2.0193204107756744,71.51535,0.07158455738923156
40.61792856487038,42.750379863682284,15.493411,16.153801,14.707265,1.9722734485141387,36.44463,0.07220957273772038
40.544156405371155,42.83226009393058,9.35695,9.96669,8.614139,1.9843517638727042,94.180145,0.07261158428074517
40.42242334812371,42.7716275859931,10.451614,10.537397,10.28777,1.9589536044112705,56.14982,0.07289989884541405
40.609566240829864,42.728224263651974,14.552109,15.055808,13.896476,1.9994302448374155,63.272938,0.07328127059963664
40.584621028109744,42.81819957719717,16.037605,16.835539,15.1689415,2.005730016726717,36.673065,0.07338745594506552
40.601186110491206,42.716482287576326,17.458399,18.631783,16.37844,2.077063845677489,16.084993,0.07436618159245506
